PV_gen_share	OcM	REM	Storage_hrs	BackupShare	Storage_LCOH	GreenHydrogen_LCOH	Transport_LCHS	Electricity_LCOH	Total_LCOH		
0.55	1	4	25	0.071702993	0.484100468	12.91442861	0.100169322	4.06400315	17.56270155		
0.15	1	3.5	10	0.147230764	0.193970481	12.32254275	0.093031206	4.953398541	17.56294298		
0.75	1	4	14	0.112472954	0.271465592	13.52616517	0.100305789	3.666168104	17.56410466		
0.25	1.5	2	3	0.351437394	0.058237501	13.89809542	0.085692306	3.522506312	17.56453154		
0.7	1.5	1.5	18	0.531536722	0.349449634	14.4298594	0.074333851	2.712477801	17.56612069		
0.25	1.5	2.5	21	0.174249709	0.406829127	13.61276195	0.096575897	3.450150566	17.56631754		
0.1	1.5	2.5	25	0.156485528	0.484100468	13.31987498	0.096532044	3.666598181	17.56710567		
0.7	1.5	2	21	0.374711498	0.40693189	14.37361012	0.085538727	2.701898995	17.56797973		
0.3	1.5	2.5	20	0.180006217	0.38750032	13.70989501	0.096586866	3.375036555	17.56901875		
0.7	1	4	14	0.105189141	0.271453262	13.41562107	0.100301233	3.782594902	17.56997047		
0.4	1.5	2.5	22	0.188046583	0.426153543	13.84133832	0.09656493	3.206007316	17.57006411		
0.35	1.5	2.5	21	0.184061906	0.406829127	13.77590033	0.096575897	3.291068141	17.5703735		
0.65	1	4	16	0.095831755	0.310147703	13.2730874	0.100273882	3.887233964	17.57074295		
0.15	1.5	2.5	23	0.16325305	0.445473571	13.43082215	0.096553965	3.599441461	17.57229115		
0.55	1	4	24	0.073272792	0.464789212	12.93780911	0.100180695	4.071364773	17.5741438		
0.2	1.5	2.5	22	0.168998373	0.426153543	13.52518433	0.09656493	3.526343123	17.57424593		
0.7	1.5	1	23	0.686169411	0.446639998	14.3682289	0.062544575	2.700886948	17.57830042		
0	1	3.5	16	0.122839091	0.310141165	11.97122183	0.092967775	5.20399395	17.57832472		
0.6	1	4	19	0.085957858	0.368167122	13.12487034	0.100237596	3.987032995	17.58030805		
0.25	2	1	7	0.588208014	0.135933912	14.6001029	0.07047853	2.775392663	17.581908		
0.15	2	1.5	11	0.37452313	0.213353669	14.39070589	0.085618533	2.89261964	17.58229773		
0.7	1.5	2	22	0.374597655	0.426309599	14.37100387	0.085538727	2.701408838	17.58426103		
0.8	1	4	18	0.117589021	0.3488844	13.59811218	0.100264753	3.537281712	17.58454304		
0.8	1	4	19	0.1167083	0.368225025	13.58284378	0.100253361	3.533307845	17.58463001		
0.05	2	1.5	8	0.37072625	0.155214039	14.31107045	0.085644872	3.03278657	17.58471593		
0.4	1.5	2	3	0.363430178	0.058241379	14.16113633	0.085698012	3.280119041	17.58519476		
0.7	1.5	1.5	19	0.531536722	0.368863502	14.4298594	0.074333851	2.712477801	17.58553456		
0.8	1	4	20	0.115911397	0.387561257	13.56889219	0.100241972	3.529676701	17.58637212		
0.8	1	4	17	0.118623222	0.329539378	13.61577954	0.100276147	3.541879951	17.58747502		
0.55	1	4	23	0.074941226	0.445473571	12.96265181	0.10019207	4.079186784	17.58750423		
0.4	1.5	2.5	21	0.189705207	0.406829127	13.87151067	0.096575897	3.212999619	17.58791531		
0.75	1	4	13	0.114632023	0.25210385	13.56081756	0.100317192	3.675565353	17.58880395		
0.8	1	4	21	0.115169872	0.406893096	13.55581502	0.100230586	3.52627314	17.58921184		
0.8	1	4	16	0.119761655	0.310189959	13.6351034	0.100287544	3.546909323	17.59249023		
0.35	1.5	2.5	20	0.185943154	0.38750032	13.80955065	0.096586866	3.299111397	17.59274923		
0.8	1	4	22	0.114520902	0.426220543	13.54417413	0.100219202	3.523243395	17.59385727		
0.6	1	3	2	0.327079385	0.038832006	13.39912349	0.085707766	4.070390258	17.59405352		
0.1	1.5	2.5	24	0.158846625	0.464789212	13.35891838	0.096543003	3.677351546	17.59760214		
0.7	1.5	1	24	0.686169411	0.466059128	14.3682289	0.062544575	2.700886948	17.59771955		
0.8	1	4	15	0.120908144	0.290836141	13.65460705	0.100298943	3.551985487	17.59772762		
0.75	1	3	3	0.343455436	0.058247368	13.73284461	0.085706824	3.722216726	17.59901553		
0.6	1	4	18	0.087893195	0.348829532	13.15427512	0.100248985	3.995970364	17.599324		
0.65	1	4	15	0.098262481	0.290796517	13.31045199	0.100285278	3.898182683	17.59971647		
0.8	1	4	23	0.113955407	0.445543601	13.53382393	0.100207821	3.520549575	17.60012492		
0.7	1.5	2	23	0.374483812	0.445687308	14.36839857	0.085538727	2.700918858	17.60054346		
0.3	1.5	2.5	19	0.182338979	0.368167122	13.75078814	0.096597838	3.385108693	17.6006618		
0.25	2	1	8	0.588208014	0.155353043	14.6001029	0.07047853	2.775392663	17.60132713		
0.55	1	4	22	0.076668351	0.426153543	12.98841301	0.100203448	4.087297997	17.60206799		
0.25	1.5	2.5	20	0.176807213	0.38750032	13.65679178	0.096586866	3.461315787	17.60219476		
0.1	2	1.5	9	0.373602194	0.17459904	14.37444968	0.085636654	2.967787484	17.60247286		
0.7	1	4	13	0.107782801	0.252092398	13.45624574	0.100312635	3.794055329	17.60270611		
0.05	1	3	3	0.264864157	0.058237501	12.26298983	0.085692306	5.197084505	17.60400414		
0.7	1.5	1.5	20	0.531536722	0.388277371	14.4298594	0.074333851	2.712477801	17.60494842		
0.8	1	4	14	0.122209269	0.271477923	13.67657034	0.100310345	3.557701815	17.60606042		
0.15	1.5	2.5	22	0.165856693	0.426153543	13.47442306	0.09656493	3.611132679	17.60827422		
0.4	1.5	2.5	20	0.19149675	0.38750032	13.9040928	0.096586866	3.22055038	17.60873037		
0.2	1.5	2.5	21	0.171520779	0.406829127	13.56807538	0.096575897	3.537531782	17.60901219		
0.95	1	2.5	4	0.471549971	0.077673284	14.22038445	0.078178676	3.23366314	17.60989955		
0.8	1	4	24	0.113593752	0.46486227	13.52658878	0.100196442	3.518666501	17.61031399		
0.05	1.5	2.5	25	0.15383309	0.484100468	13.27828414	0.096532044	3.751746721	17.61066337		
0.7	1.5	1	25	0.686169411	0.485478259	14.3682289	0.062544575	2.700886948	17.61713868		
0.55	1	4	21	0.078489845	0.406829127	13.01560542	0.100214828	4.095859845	17.61850922		
0.35	1.5	2.5	19	0.187993543	0.368167122	13.84624028	0.096597838	3.307881123	17.61888636		
0.7	1.5	2	24	0.374476594	0.465065017	14.36823342	0.085538727	2.700887798	17.61972496		
0.6	1	4	17	0.089922052	0.329487546	13.18516318	0.100260375	4.00535857	17.62026967		
0.25	2	1	9	0.588208014	0.174772173	14.6001029	0.07047853	2.775392663	17.62074626		
0.7	1.5	2	7	0.38483078	0.135856483	14.64628977	0.085672744	2.753181875	17.62100087		
0.45	1.5	2	3	0.368526029	0.058242646	14.27579736	0.085699876	3.202826567	17.62256645		
0.8	1	4	25	0.113359483	0.484176552	13.52129683	0.100185066	3.51728918	17.62294763		
0.7	1.5	1.5	21	0.531536722	0.407691239	14.4298594	0.074333851	2.712477801	17.62436229		
0.15	2	1.5	10	0.376633802	0.193979938	14.44194476	0.085628269	2.902924092	17.62447706		
0.8	1	4	13	0.124055964	0.252115304	13.70711909	0.10032175	3.56565266	17.62520881		
0.2	1.5	2	3	0.349947396	0.058237501	13.86627245	0.085692306	3.615320166	17.62552243		
0.05	1	3.5	13	0.134525583	0.252075632	12.13720978	0.09299948	5.143747471	17.62603236		
0.2	1	3	2	0.283459613	0.03882942	12.58289523	0.085702059	4.92080308	17.62822978		
0.4	1.5	2.5	19	0.193318243	0.368167122	13.93734423	0.096597838	3.228256247	17.63036544		
0.65	1	4	14	0.100768112	0.271440932	13.34913699	0.100296677	3.909518315	17.63039292		
0.75	1	4	12	0.117751899	0.232737706	13.6104255	0.100328599	3.689018345	17.63251015		
0.1	1.5	2.5	23	0.161436588	0.445473571	13.40183487	0.096553965	3.689171641	17.63303405		
0.55	1	4	20	0.080401668	0.38750032	13.04418931	0.100226211	4.104859813	17.63677565		
0.45	1.5	2.5	25	0.193657474	0.484113526	13.93189069	0.096534647	3.125631144	17.63817001		
0.3	1.5	2.5	18	0.184950681	0.348829532	13.79663193	0.096608813	3.396400194	17.63847046		
0.7	1.5	2	25	0.374476594	0.484442726	14.36823342	0.085538727	2.700887798	17.63910267		
0.25	1.5	2.5	19	0.17942561	0.368167122	13.70212104	0.096597838	3.47281052	17.63969652		
0.25	2	1	10	0.588208014	0.194191303	14.6001029	0.07047853	2.775392663	17.64016539		
0.5	1	4	25	0.068265631	0.484100468	12.86695603	0.100169322	4.189469911	17.64069573		
0.45	1.5	2.5	24	0.194676569	0.464801751	13.95141459	0.096545608	3.130013598	17.64277554		
0.2	2	1.5	21	0.37366737	0.406856162	14.3454864	0.085522808	2.805246777	17.64311215		
0.7	1.5	1.5	22	0.531536722	0.427105108	14.4298594	0.074333851	2.712477801	17.64377616		
0.2	2	1.5	20	0.37429852	0.387526074	14.36249828	0.085532523	2.808575095	17.64413197		
0.1	1	3.5	11	0.14384156	0.213343269	12.27222689	0.093020628	5.067081178	17.64567196		
0.05	1.5	2.5	24	0.156440625	0.464789212	13.32095944	0.096543003	3.763811029	17.64610269		
0.35	1	3.5	6	0.181019115	0.11643525	12.83705183	0.093073541	4.599990307	17.64655093		
0.6	1	4	16	0.092258151	0.310141165	13.22065862	0.100271768	4.016147152	17.64721871		
0.2	2	1.5	22	0.373231597	0.426181859	14.33296176	0.085513096	2.802796372	17.64745309		
0.35	1.5	2.5	18	0.190156566	0.348829532	13.88505051	0.096608813	3.317157726	17.64764658		
0	2	1.5	7	0.370793389	0.135825672	14.31483483	0.085653315	3.111696317	17.64801013		
0.2	2	1.5	19	0.375041715	0.368191594	14.38211868	0.08554224	2.812413763	17.64826628		
0.9	1	2.5	3	0.468585699	0.058257391	14.14221654	0.078181934	3.370217508	17.64887337		
0.15	1.5	2.5	21	0.168702777	0.406829127	13.52223726	0.096575897	3.623953651	17.64959593		
0.45	1.5	2.5	23	0.195815003	0.44548559	13.97305883	0.09655657	3.134872	17.64997299		
0.2	1.5	2.5	20	0.174328024	0.38750032	13.61591967	0.096586866	3.550012556	17.65001942		
0.7	1	4	12	0.111229624	0.232727132	13.51004792	0.10032404	3.809233198	17.6523323		
0.5	1	4	24	0.069859438	0.464789212	12.89049626	0.100180695	4.197138855	17.65260502		
0	1	3.5	15	0.127539026	0.290790387	12.03710423	0.092978341	5.232650743	17.6535237		
0.2	2	1.5	23	0.372890067	0.445503168	14.3226013	0.085503386	2.80076938	17.65437723		
0.4	1.5	2.5	18	0.19530013	0.348829532	13.97353132	0.096608813	3.236642439	17.65561211		
0.55	1	4	19	0.082400114	0.368167122	13.07412959	0.100237596	4.11428686	17.65682117		
0.2	2	1.5	18	0.375949538	0.34885272	14.40557817	0.085551959	2.817003535	17.65698638		
0.45	1.5	2.5	22	0.196953436	0.426165042	13.99477038	0.096567535	3.139745508	17.65724846		
0.6	1.5	2	4	0.380456738	0.077653397	14.54941316	0.085696053	2.946674998	17.65943761		
0.25	2	1	11	0.588208014	0.213610434	14.6001029	0.07047853	2.775392663	17.65958452		
0.2	2	1.5	24	0.372548537	0.464820089	14.31225581	0.085493677	2.798745319	17.66131489		
0.2	1	3.5	8	0.160405437	0.155211684	12.51891887	0.093052368	4.895769547	17.66295247		
0.7	1.5	1.5	23	0.531536722	0.446518977	14.4298594	0.074333851	2.712477801	17.66319003		
0.65	1.5	2	5	0.383752006	0.097059175	14.62528732	0.085689368	2.855640603	17.66367646		
0.45	1.5	2.5	21	0.198111109	0.406840106	14.01688467	0.096578503	3.144709419	17.6650127		
0.5	1	4	23	0.071511493	0.445473571	12.91493025	0.10019207	4.205098973	17.66569486		
0.65	1	4	13	0.103611922	0.252080947	13.39308763	0.100308079	3.922396903	17.66787356		
0.2	2	1.5	25	0.372285093	0.484132623	14.30369566	0.085483972	2.797070554	17.67038281		
0.2	2	1.5	17	0.377025427	0.329509452	14.43299345	0.085561681	2.822367247	17.67043183		
0.15	1.5	2	3	0.347929238	0.058237501	13.82340099	0.085692306	3.704708164	17.67203896		
0.85	1	3.5	7	0.247045736	0.135858741	13.96348921	0.093085611	3.479990523	17.67242409		
0.8	1	4	12	0.127389857	0.232748281	13.7611736	0.100333157	3.579721287	17.67397633		
0.1	1.5	2.5	22	0.164334619	0.426153543	13.4499672	0.09656493	3.702428285	17.67511396		
0.85	1	4	17	0.130723597	0.329557427	13.80569479	0.100281639	3.44064471	17.67617857		
0.6	1	4	15	0.094762705	0.290790387	13.25880667	0.100283164	4.027741977	17.6776222		
0.45	1.5	2.5	20	0.199515713	0.387510779	14.04338538	0.096589473	3.150657932	17.67814356		
0.85	1	4	18	0.129982985	0.348903506	13.7921716	0.100270244	3.437272722	17.67861807		
0.25	2	1	12	0.588208014	0.233029564	14.6001029	0.07047853	2.775392663	17.67900365		
0.85	1	4	16	0.131730071	0.31020695	13.82346592	0.100293037	3.445075916	17.67904183		
0.35	1.5	2.5	17	0.192444626	0.329487546	13.92622869	0.09661979	3.327000325	17.67933635		
0.55	1	4	18	0.084563137	0.348829532	13.10655706	0.100248985	4.124497025	17.68013261		
0	1.5	2.5	25	0.152537639	0.484100468	13.2580655	0.096532044	3.842487253	17.68118526		
0.3	1.5	2.5	17	0.187783436	0.329487546	13.8465391	0.09661979	3.408692525	17.68133896		
0.85	1	4	19	0.129299924	0.368245189	13.77958315	0.100258851	3.434133808	17.68222099		
0.7	1.5	1.5	24	0.531536722	0.465932845	14.4298594	0.074333851	2.712477801	17.6826039		
0.25	1.5	2.5	18	0.182285985	0.348829532	13.75180831	0.096608813	3.485410373	17.68265703		
0.5	1	4	22	0.073422123	0.426153543	12.94305632	0.100203448	4.214261896	17.6836752		
0.15	2	1.5	9	0.379356513	0.1746018	14.50781312	0.085638008	2.916170626	17.68422355		
0.4	1.5	2.5	17	0.19743953	0.329487546	14.01264853	0.09661979	3.245707673	17.68446354		
0.05	1.5	2.5	23	0.159233696	0.445473571	13.36684844	0.096553965	3.77678385	17.68565983		
0.85	1	4	20	0.128616864	0.387582477	13.76701766	0.100247461	3.431000623	17.68584822		
0	0.5	5	2	0.200457814	0.03882942	9.399326069	0.078164138	8.170598745	17.68691837		
0.2	2	1.5	16	0.378246843	0.310161787	14.46388677	0.085571404	2.828411423	17.68803138		
0.85	1	4	21	0.127933804	0.406915372	13.75447509	0.100236073	3.42787315	17.68949968		
0.85	1	4	15	0.133181328	0.290852074	13.84836925	0.100304438	3.451285525	17.69081128		
0.25	1	3.5	7	0.169198995	0.135825672	12.65293466	0.093062953	4.810131868	17.69195515		
0.15	1	3.5	9	0.154421256	0.174593287	12.42879756	0.093041786	4.996135535	17.69256817		
0.85	1	4	22	0.12730622	0.426243874	13.74282617	0.100224688	3.424968509	17.69426324		
0.2	1.5	2.5	19	0.177287951	0.368167122	13.66663063	0.096597838	3.563241133	17.69463672		
0.45	1.5	2.5	19	0.201087123	0.36817706	14.07291491	0.096600446	3.157286314	17.69497873		
0.1	2	1.5	8	0.377515111	0.155216799	14.46725861	0.085646395	2.986958615	17.69508042		
0.15	1.5	2.5	20	0.171732569	0.38750032	13.57339223	0.096586866	3.637670424	17.69514984		
0.25	2	1	13	0.588208014	0.252448694	14.6001029	0.07047853	2.775392663	17.69842278		
0.85	1	4	23	0.12674332	0.445567987	13.73221075	0.100213305	3.42232157	17.70031361		
0.7	1.5	1.5	25	0.531536722	0.485346714	14.4298594	0.074333851	2.712477801	17.70201777		
0.55	1	4	17	0.086804979	0.329487546	13.1402769	0.100260375	4.135114108	17.70513893		
0.5	1	4	21	0.075521522	0.406829127	12.97394554	0.100214828	4.224325002	17.7053145		
0.85	1	4	14	0.13481851	0.271492798	13.87633757	0.100315841	3.458259386	17.7064056		
0.2	2	1.5	15	0.379499119	0.290809724	14.49563133	0.08558113	2.834622144	17.70664433		
0.75	1.5	1	1	0.697948153	0.01941913	14.92824967	0.062544575	2.697596098	17.70780948		
0.05	2	1.5	7	0.37581061	0.135827733	14.43004335	0.085654614	3.058011801	17.7095375		
0.6	1	4	14	0.097378431	0.271435209	13.29880962	0.100294563	4.039900584	17.71043998		
0.8	0.5	5	1	0.351263673	0.019419096	11.58590284	0.078181798	6.027138384	17.71064212		
0.85	1	4	24	0.126418374	0.464887711	13.72533666	0.100201925	3.420607525	17.71103382		
0.45	1.5	2.5	18	0.202813909	0.348838948	14.10530926	0.096611421	3.16455775	17.71531738		
0.25	2	1	14	0.588208014	0.271867825	14.6001029	0.07047853	2.775392663	17.71784191		
0.1	1.5	2.5	21	0.167294546	0.406829127	13.49944666	0.096575897	3.716055955	17.71890763		
0	1.5	2.5	24	0.155288229	0.464789212	13.30285468	0.096543003	3.855475187	17.71966209		
0.9	1	3.5	8	0.254883145	0.155258946	14.10918026	0.093080703	3.362340677	17.71986058		
0.65	1	4	12	0.1071838	0.23271656	13.44826426	0.100319483	3.938564976	17.71986528		
0.35	1.5	2.5	16	0.195138719	0.310141165	13.97467877	0.096630769	3.33858109	17.7200318		
0.75	1.5	1.5	5	0.545167578	0.097073265	14.8631546	0.074336854	2.685827505	17.72039222		
0.4	1.5	2.5	16	0.19992935	0.310141165	14.05812295	0.096630769	3.256246162	17.72114105		
0.1	0.5	5	1	0.221434099	0.01941692	9.653707888	0.078173035	7.970578653	17.7218765		
0.85	1	4	25	0.126190687	0.484203047	13.719991	0.100190548	3.419274591	17.72365919		
0.75	1	4	11	0.123415025	0.213367157	13.69995881	0.100340007	3.713298548	17.72696452		
0.75	1.5	1	2	0.697948153	0.038838261	14.92824967	0.062544575	2.697596098	17.72722861		
0.85	1	4	13	0.136721937	0.252129119	13.90869894	0.100327247	3.466328648	17.72748395		
0.55	1	3.5	5	0.211796801	0.097040415	13.33952242	0.09308413	4.197848876	17.72749584		
0.2	2	1.5	14	0.380849641	0.271453262	14.529814	0.085590858	2.841309872	17.72816799		
0.6	1	3.5	5	0.21838268	0.097042463	13.45214165	0.093086095	4.086504745	17.72877495		
0.05	1.5	2.5	22	0.162185205	0.426153543	13.41558247	0.09656493	3.790560961	17.7288619		
0.05	1	3.5	12	0.140536743	0.232711652	12.22351793	0.093010052	5.180346444	17.72958608		
0.5	1	4	20	0.077807033	0.38750032	13.00759933	0.100226211	4.235288748	17.73061461		
0.3	1.5	2.5	16	0.190939629	0.310141165	13.90234905	0.096630769	3.422438733	17.73155972		
0	1	3.5	14	0.132437727	0.271435209	12.1064826	0.092988909	5.262828172	17.73373489		
0.25	1.5	2.5	17	0.185538063	0.329487546	13.80847606	0.09661979	3.499780358	17.73436376		
0.5	1.5	2.5	25	0.2029711	0.484126894	14.09452136	0.096537313	3.059591136	17.7347767		
0.5	1.5	2.5	24	0.203783181	0.464814587	14.11084872	0.096548274	3.063137226	17.73534881		
0.55	1	4	16	0.089358126	0.310141165	13.17866298	0.100271768	4.147200412	17.73627633		
0.25	2	1	15	0.588208014	0.291286955	14.6001029	0.07047853	2.775392663	17.73726104		
0.75	1.5	1.5	4	0.545999539	0.077667441	14.89409115	0.074345306	2.691420549	17.73752444		
0.5	1.5	2.5	23	0.204693928	0.445497894	14.12896007	0.096559237	3.067070776	17.73808798		
0.5	1.5	2	3	0.376398617	0.058244028	14.45640682	0.085701909	3.138187944	17.7385407		
0.75	1.5	1.5	6	0.545141372	0.116487918	14.86229913	0.074336854	2.685672845	17.73879675		
0.5	1	3.5	5	0.205793387	0.097040415	13.23881518	0.09308413	4.310614353	17.73955407		
0.45	1.5	2.5	17	0.204813997	0.329496442	14.14269821	0.096622399	3.172950306	17.74176736		
0.15	1.5	2.5	19	0.174842483	0.368167122	13.62625473	0.096597838	3.65184506	17.74286475		
0.5	1.5	2.5	22	0.205706111	0.426176814	14.1489182	0.096570203	3.071405422	17.74307064		
0.2	1.5	2.5	18	0.180469089	0.348829532	13.7214125	0.096608813	3.57753166	17.7443825		
0.7	1	4	11	0.116854763	0.213357462	13.5976767	0.100335448	3.833953721	17.74532333		
0.45	1	4	25	0.066349066	0.484100468	12.84063813	0.100169322	4.321022742	17.74593066		
0.75	1.5	1	3	0.697948153	0.058257391	14.92824967	0.062544575	2.697596098	17.74664774		
1	1	3	8	0.373852926	0.155282032	14.39244967	0.08568239	3.115739177	17.74915327		
0.2	2	1.5	13	0.382215762	0.252092398	14.56452504	0.085600588	2.848100975	17.75031901		
0.5	1.5	2.5	21	0.206844544	0.406851345	14.17118041	0.096581171	3.076240483	17.75085341		
0.6	1	4	13	0.100454437	0.252075632	13.34586529	0.100305964	4.054202815	17.75244971		
0.25	2	1	16	0.588208014	0.310706085	14.6001029	0.07047853	2.775392663	17.75668017		
0.1	1.5	2	3	0.347387365	0.058237501	13.81193519	0.085692306	3.802121793	17.75798679		
0.5	1	4	19	0.080197744	0.368167122	13.04291551	0.100237596	4.246794071	17.7581143		
0.75	1.5	1.5	7	0.545141372	0.135902571	14.86229913	0.074336854	2.685672845	17.7582114		
0.5	1.5	2.5	20	0.207982978	0.387521485	14.19351282	0.096592142	3.081090792	17.75871724		
0.4	1.5	2.5	15	0.202457533	0.290790387	14.10457025	0.096641752	3.267010112	17.7590125		
0.85	1	2.5	2	0.467866133	0.038838261	14.12310274	0.078181934	3.519789929	17.75991286		
0.45	1	4	24	0.068056716	0.464789212	12.86564798	0.100180695	4.329443542	17.76006143		
0.65	1	3.5	5	0.226314861	0.0970463	13.59058227	0.093089775	3.98026756	17.76098591		
0	1.5	2.5	23	0.158251344	0.445473571	13.35130553	0.096553965	3.869524928	17.762858		
0.1	1	3.5	10	0.150456337	0.193970481	12.36923958	0.093031206	5.107160148	17.76340142		
0.1	1.5	2.5	20	0.170351995	0.38750032	13.55087915	0.096586866	3.730221534	17.76518787		
0.65	1	3	2	0.339188061	0.038833311	13.64515092	0.085710648	3.996257479	17.76595235		
0.75	1.5	1	4	0.697948153	0.077676521	14.92824967	0.062544575	2.697596098	17.76606687		
0.15	1	3	2	0.28351565	0.03882942	12.58387848	0.085702059	5.058510996	17.76692096		
0.15	2	1.5	8	0.382915263	0.155219253	14.59399371	0.085647749	2.933502074	17.76836278		
0.5	1.5	2.5	19	0.209200828	0.368187234	14.21733889	0.096603115	3.086265505	17.76839475		
0.35	1.5	2.5	15	0.198169883	0.290790387	14.02934695	0.096641752	3.351648132	17.76842722		
0.55	1	4	15	0.092082441	0.290790387	13.21975993	0.100283164	4.160140263	17.77097374		
0.45	1.5	2.5	16	0.20701658	0.31014954	14.18389707	0.096633379	3.182198057	17.77287804		
0.05	1.5	2.5	21	0.165258976	0.406829127	13.4666388	0.096575897	3.804994584	17.7750384		
0.8	1	3.5	6	0.245702588	0.11645649	13.93962969	0.093090519	3.62616759	17.77534429		
0.2	2	1.5	12	0.38368712	0.232727132	14.60188886	0.085610321	2.855411084	17.77563739		
0.25	2	1	17	0.588208014	0.330125216	14.6001029	0.07047853	2.775392663	17.7760993		
1	1	2.5	5	0.480690157	0.097086285	14.46900022	0.078174393	3.132319419	17.77658032		
0.45	1	4	23	0.069890626	0.445473571	12.8924995	0.10019207	4.338484432	17.77664958		
0.75	1.5	1.5	8	0.545141372	0.155317224	14.86229913	0.074336854	2.685672845	17.77762606		
0.7	1.5	2	6	0.390900982	0.116461665	14.79480635	0.085682493	2.781113398	17.77806391		
0.5	1.5	2.5	18	0.210548849	0.348848589	14.24358625	0.096614091	3.091966089	17.78101502		
